Date,Repo_Rate,Interest_Rate,Market_Rate,VIX,Treasury_10Y,Deposits,Withdrawals,Loans_Given,Loan_Repayment,HQLA,ASF,RSF,Total_Deposits_Pool,Total_Loans_Pool,LCR,NSFR,Net_Cash_Flow,Cumulative_Net_Cash_Flow,NLP,Crisis_Phase,Crisis_Name,Sentiment,News_Headline,Predicted_Survival_Days
2022-06-09,1.122959,3.143049,1.023658,28.34,2.9718,29796.71,196438.0,20676.37,59131.48,3710791.41,41101343.0,31148743.12,24858421.91,35401601.88,149.277,131.9519,-128186.18,-40543179.97,-20543179.97,pre_crisis,2022 Rate Hike Tightening,-0.427977,FDIC: unrealized bank losses hit $620B,12.0
2022-06-10,1.140703,3.522691,1.011877,28.25,2.9932,29204.46,247266.59,25111.07,48054.57,3587403.63,40872377.77,31124507.43,24640359.78,35378658.38,145.5906,131.319,-195118.63,-40738298.6,-20738298.6,pre_crisis,2022 Rate Hike Tightening,-0.363781,,11.0
2022-06-13,1.195869,3.242383,0.901127,27.7,3.0666,14762.4,271720.04,28398.46,79478.69,3455633.24,40602572.25,31074829.87,24383402.15,35327578.14,141.7207,130.6606,-205877.4,-40944176.0,-20944176.0,pre_crisis,2022 Rate Hike Tightening,-0.309214,,10.0
2022-06-14,1.186037,2.996884,1.639694,28.27,3.0485,41270.53,232842.73,32416.84,69846.94,3377030.63,40401421.45,31037365.8,24191829.95,35290148.04,139.5938,130.1703,-154142.09,-41098318.09,-21098318.09,pre_crisis,2022 Rate Hike Tightening,-0.262831,,9.0
2022-06-15,1.214461,3.089502,0.821387,28.25,3.0561,15192.62,197633.21,6261.43,23551.5,3266171.44,40209858.83,31019090.17,24009389.36,35272857.97,136.0373,129.6294,-165150.52,-41263468.61,-21263468.61,crisis,2022 Rate Hike Tightening,-0.223407,,8.0
2022-06-16,1.220846,3.533966,1.507155,27.67,2.9825,10631.19,235816.91,10651.66,18023.23,3109486.42,39973413.82,31009399.3,23784203.63,35265486.4,130.7375,128.9074,-217814.15,-41481282.76,-21481282.76,crisis,2022 Rate Hike Tightening,-0.189896,,7.0
2022-06-17,1.24169,3.591234,1.241512,27.77,2.9859,18039.6,187871.49,11507.36,52762.35,3066068.26,39795090.33,30968011.87,23614371.74,35224231.41,129.8391,128.5039,-128576.9,-41609859.67,-21609859.67,crisis,2022 Rate Hike Tightening,-0.161411,,6.0
2022-06-20,1.304804,3.744285,1.233368,27.59,2.9213,9171.52,221517.85,660.8,35451.82,2953951.2,39572126.68,30933428.04,23402025.41,35189440.39,126.2263,127.9267,-177555.31,-41787414.98,-21787414.98,crisis,2022 Rate Hike Tightening,-0.1372,,5.0
2022-06-21,1.306492,3.258594,1.623973,27.22,2.9777,6153.9,238473.09,6078.12,39834.14,2820949.75,39328191.53,30899769.54,23169706.22,35155684.37,121.7516,127.2767,-198563.17,-41985978.15,-21985978.15,crisis,2022 Rate Hike Tightening,-0.379336,Yield curve inversion deepens — recession signals,4.0
2022-06-22,1.320279,3.4937,0.838628,27.45,3.026,6045.26,249653.61,7622.26,42809.86,2687627.2,39072402.76,30864345.79,22926097.87,35120496.77,117.23,126.594,-208420.76,-42194398.9,-22194398.9,crisis,2022 Rate Hike Tightening,-0.551531,Bank unrealized bond losses exceed $600B,3.0
2022-06-23,1.317175,3.701646,0.902544,27.68,3.0081,9521.54,224373.65,3553.8,36100.7,2592310.94,38846808.05,30830704.13,22711245.76,35087949.87,114.1422,126.0004,-182305.2,-42376704.1,-22376704.1,crisis,2022 Rate Hike Tightening,-0.468801,,2.0
2022-06-24,1.361082,3.85928,0.864587,26.71,2.9814,6843.26,368283.61,6993.29,27801.22,2332123.76,38467295.68,30807954.73,22349805.41,35067141.94,104.3465,124.8616,-340632.42,-42717336.53,-22717336.53,crisis,2022 Rate Hike Tightening,-0.398481,,1.0
2022-06-27,1.407024,3.333124,1.63759,26.19,2.9733,1847.7,379150.11,2228.98,19664.58,2069639.52,38071128.14,30787393.56,21972502.99,35049706.34,94.1923,123.6582,-359866.82,-43077203.34,-23077203.34,crisis,2022 Rate Hike Tightening,-0.338709,,0.0
2022-06-28,1.444248,2.979409,1.112656,26.52,2.9489,10366.17,218071.04,5529.06,49988.39,2007729.61,37853038.04,30742313.38,21764798.13,35005247.01,92.2466,123.1301,-163245.53,-43240448.87,-23240448.87,crisis,2022 Rate Hike Tightening,-0.287902,,0.0
2022-06-29,1.424934,3.268895,1.833066,26.51,2.9707,12420.69,201706.69,5566.2,20767.22,1934492.92,37654287.74,30723590.06,21575512.13,34990045.99,89.6615,122.5582,-174084.99,-43414533.86,-23414533.86,crisis,2022 Rate Hike Tightening,-0.244717,,0.0
2022-06-30,1.448167,3.058443,1.331676,26.14,2.9827,16246.66,154818.32,5006.98,18357.74,1914981.6,37508787.5,30706288.89,21436940.47,34976695.23,89.3309,122.1534,-125220.9,-43539754.76,-23539754.76,crisis,2022 Rate Hike Tightening,-0.208009,,0.0
2022-07-01,1.464309,3.938627,0.981482,26.46,2.9076,12125.02,392556.67,9299.55,30305.79,1669848.61,37109334.26,30681668.65,21056508.82,34955688.99,79.3032,120.9495,-359425.41,-43899180.17,-23899180.17,crisis,2022 Rate Hike Tightening,-0.40233,Yield curve inversion deepens — recession signals,0.0
2022-07-04,1.531449,3.668754,1.770867,25.38,2.9501,13194.72,301095.59,106.23,41567.81,1525629.03,36807038.35,30639242.25,20768607.95,34914227.41,73.4584,120.1304,-246439.29,-44145619.46,-24145619.46,crisis,2022 Rate Hike Tightening,-0.34198,,0.0
2022-07-05,1.521882,3.436159,1.999065,25.78,2.964,3870.21,472230.05,6632.86,47031.1,1202149.17,36315260.53,30597659.74,20300248.12,34873829.17,59.2184,118.6864,-427961.59,-44573581.05,-24573581.05,crisis,2022 Rate Hike Tightening,-0.290683,,0.0
2022-07-06,1.543294,3.298053,1.348229,25.33,2.9198,9525.35,430771.16,9676.04,40989.12,931117.86,35872952.43,30563532.9,19879002.31,34842516.09,46.8393,117.3717,-389932.73,-44963513.78,-24963513.78,crisis,2022 Rate Hike Tightening,-0.247081,,0.0
2022-07-07,1.564117,3.601452,1.508262,25.8,2.9478,6650.22,292120.93,982.68,18897.25,796150.85,35573208.18,30540780.33,19593531.6,34824601.52,40.6334,116.4777,-267556.14,-45231069.92,-25231069.92,crisis,2022 Rate Hike Tightening,-0.210019,,0.0
2022-07-08,1.573264,3.717981,1.250335,25.74,3.0049,10782.47,402196.87,4190.01,39739.03,561051.39,35162223.05,30502747.91,19202117.19,34789052.5,29.2182,115.2756,-355865.38,-45586935.3,-25586935.3,crisis,2022 Rate Hike Tightening,-0.178516,,0.0
2022-07-11,1.610113,4.108958,1.689333,24.69,2.9056,9822.14,458138.02,4976.37,49666.18,302443.12,34691491.38,30455276.19,18753801.31,34744362.69,16.127,113.9096,-403626.07,-45990561.38,-25990561.38,crisis,2022 Rate Hike Tightening,-0.151739,,0.0
2022-07-12,1.636169,3.424387,1.330496,24.62,2.9154,2248.91,336697.96,2574.64,18500.72,128898.59,34340319.88,30433693.8,18419352.27,34728436.6,6.998,112.8365,-318522.96,-46309084.34,-26309084.34,crisis,2022 Rate Hike Tightening,-0.128978,,0.0
2022-07-13,1.666367,4.081063,1.840808,24.85,2.8779,15968.6,269270.3,5538.48,38547.92,72718.53,34074353.09,30395779.69,18166050.56,34695427.16,4.003,112.1023,-220292.26,-46529376.6,-26529376.6,crisis,2022 Rate Hike Tightening,-0.109631,,0.0
2022-07-14,1.647249,3.800809,1.98662,24.43,2.8999,7608.84,406577.3,1644.6,36230.24,-150019.62,33655436.2,30357570.38,17767082.1,34660841.52,-8.4437,110.8634,-364382.83,-46893759.42,-26893759.42,crisis,2022 Rate Hike Tightening,-0.093186,,0.0
2022-07-15,1.682234,3.409425,1.186335,24.39,2.9033,15489.26,239349.64,1507.19,34105.95,-170788.52,33420382.8,30319706.86,17543221.71,34628242.76,-9.7353,110.2266,-191261.63,-47085021.05,-27085021.05,crisis,2022 Rate Hike Tightening,-0.079208,,0.0
2022-07-18,1.730701,3.337007,2.137443,24.27,2.8966,6658.35,446513.42,6095.98,31211.32,-411860.84,32958534.98,30288419.69,17103366.64,34603127.43,-24.0807,108.8156,-414739.74,-47499760.79,-27499760.79,crisis,2022 Rate Hike Tightening,-0.067327,,0.0
2022-07-19,1.78495,3.489771,1.586375,23.75,2.8618,16019.4,214161.01,466.26,28711.29,-398864.88,32750486.29,30253854.54,16905225.04,34574882.4,-23.5942,108.2523,-169896.58,-47669657.36,-27669657.36,crisis,2022 Rate Hike Tightening,-0.057228,,0.0
2022-07-20,1.757652,3.783283,1.348903,24.17,2.8976,3271.14,479990.98,6023.15,39240.82,-672894.79,32249930.46,30215485.02,16428505.2,34541664.73,-40.959,106.7331,-443502.17,-48113159.53,-28113159.53,crisis,2022 Rate Hike Tightening,-0.307633,Yield curve inversion deepens — recession signals,0.0
2022-07-21,1.795713,4.254514,1.501731,23.96,2.9342,5949.67,394319.19,4288.44,28700.97,-860005.39,31842142.46,30184671.43,16040135.68,34517252.21,-53.6158,105.4911,-363957.0,-48477116.53,-28477116.53,crisis,2022 Rate Hike Tightening,-0.261488,,0.0
2022-07-22,1.833665,3.536144,2.001924,23.97,2.9052,8555.31,206869.32,532.66,36306.22,-824156.4,31633912.75,30142555.76,15841821.67,34481478.65,-52.0241,104.9477,-162540.46,-48639656.98,-28639656.98,crisis,2022 Rate Hike Tightening,-0.222265,,0.0
2022-07-25,1.919261,4.357078,1.423543,24.29,2.9211,3375.12,395394.22,3263.1,39784.71,-1017355.69,31222292.69,30101571.39,15449802.56,34444957.04,-65.8491,103.7231,-355497.49,-48995154.47,-28995154.47,crisis,2022 Rate Hike Tightening,-0.188925,,0.0
2022-07-26,1.909389,4.020137,2.125239,23.6,2.8867,11560.59,210332.92,7362.19,26929.95,-999342.13,31013581.74,30074099.5,15251030.23,34425389.27,-65.5262,103.1239,-179204.57,-49174359.04,-29174359.04,crisis,2022 Rate Hike Tightening,-0.160586,,0.0
2022-07-27,1.920889,3.662353,1.483206,24.05,2.9156,10282.44,267693.85,344.9,17277.16,-1047382.74,30743299.76,30049238.54,14993618.82,34408457.01,-69.8552,102.3097,-240479.15,-49414838.19,-29414838.19,crisis,2022 Rate Hike Tightening,-0.136498,,0.0
2022-07-28,1.989312,3.588368,1.80811,23.75,2.9023,2454.73,270847.63,6858.67,22030.61,-1114695.6,30461487.21,30026288.39,14725225.92,34393285.07,-75.6997,101.4494,-253220.97,-49668059.15,-29668059.15,crisis,2022 Rate Hike Tightening,-0.369965,Inflation reaches 9.1% — 40-year high,0.0
2022-07-29,1.944971,3.977091,1.879208,23.7,2.867,1465.22,356533.08,1388.58,36513.03,-1258817.42,30088665.95,29985885.3,14370158.05,34358160.62,-87.5994,100.3428,-319943.42,-49988002.57,-29988002.57,crisis,2022 Rate Hike Tightening,-0.31447,,0.0
2022-08-01,1.991674,3.962215,1.584888,23.82,2.9047,4687.96,509348.49,1576.18,42405.47,-1550258.03,29558772.4,29940519.41,13865497.52,34317331.33,-111.8069,98.725,-463831.23,-50451833.81,-30451833.81,crisis,2022 Rate Hike Tightening,-0.2673,,0.0
2022-08-02,2.066472,3.802115,2.501634,23.67,2.8671,1502.78,238537.46,1297.43,34460.67,-1555066.73,29309885.98,29900719.35,13628462.84,34284168.09,-114.1043,98.024,-203871.45,-50655705.25,-30655705.25,crisis,2022 Rate Hike Tightening,-0.227205,,0.0
2022-08-03,2.067952,4.417928,2.563944,23.68,2.8778,10466.56,506969.7,5707.35,29615.52,-1824157.17,28788557.69,29869026.77,13131959.7,34260259.91,-138.9097,96.3826,-472594.96,-51128300.21,-31128300.21,crisis,2022 Rate Hike Tightening,-0.193124,,0.0
2022-08-04,2.077916,4.133434,2.402854,23.72,2.9019,6067.7,293333.8,1220.63,17294.57,-1892357.24,28486928.28,29844410.61,12844693.6,34244185.96,-147.326,95.4515,-271192.16,-51399492.37,-31399492.37,crisis,2022 Rate Hike Tightening,-0.164155,,0.0
2022-08-05,2.135342,3.805575,1.825106,23.37,2.9054,6073.16,457247.02,4033.77,45898.72,-2088849.72,28013195.72,29796091.33,12393519.74,34202321.01,-168.5437,94.0163,-409308.91,-51808801.28,-31808801.28,crisis,2022 Rate Hike Tightening,-0.139532,,0.0
2022-08-08,2.188549,4.528178,2.048927,23.17,2.8633,10109.29,188440.34,2866.22,27822.74,-2026893.24,27825948.12,29762863.91,12215188.69,34177364.49,-165.9322,93.4922,-153374.52,-51962175.8,-31962175.8,crisis,2022 Rate Hike Tightening,-0.118602,,0.0
2022-08-09,2.19176,4.407852,1.801191,23.02,2.9286,5269.54,463717.75,4787.84,47752.75,-2238555.77,27344577.51,29714004.45,11756740.48,34134399.58,-190.4062,92.0259,-415483.29,-52377659.09,-32377659.09,crisis,2022 Rate Hike Tightening,-0.100812,,0.0
2022-08-10,2.196672,4.371996,2.629168,23.03,2.915,3656.85,182408.44,2541.5,45311.56,-2143366.95,27156888.34,29663952.88,11577988.89,34091629.51,-185.1243,91.5484,-135981.53,-52513640.62,-32513640.62,crisis,2022 Rate Hike Tightening,-0.08569,,0.0
2022-08-11,2.265726,4.439962,2.101804,23.86,2.8783,3330.2,359936.96,5644.86,49851.44,-2245190.98,26782451.24,29613638.15,11221382.13,34047422.93,-200.0815,90.4396,-312400.18,-52826040.8,-32826040.8,crisis,2022 Rate Hike Tightening,-0.072837,,0.0
2022-08-12,2.281837,4.120477,2.075316,23.42,2.8545,2635.06,319390.81,2713.78,41838.64,-2314869.16,26449857.69,29568028.14,10904626.38,34008298.08,-212.2832,89.4542,-277630.9,-53103671.7,-33103671.7,crisis,2022 Rate Hike Tightening,-0.061911,,0.0
2022-08-15,2.327689,4.153158,2.495926,22.69,2.8958,2968.16,234523.81,517.05,28800.17,-2297351.08,26206724.27,29531533.8,10673070.73,33980014.96,-215.2474,88.7415,-203272.53,-53306944.23,-33306944.23,crisis,2022 Rate Hike Tightening,-0.052624,,0.0
2022-08-16,2.380583,4.83937,2.742855,22.83,2.907,7517.56,314781.89,5116.12,17718.53,-2391465.72,25884096.73,29510164.27,10365806.41,33967412.55,-230.7072,87.7125,-294661.91,-53601606.14,-33601606.14,crisis,2022 Rate Hike Tightening,-0.044731,,0.0
2022-08-17,2.319747,4.510668,2.241087,23.39,2.9433,2477.04,241334.95,893.8,37408.6,-2387246.19,25633295.93,29466972.82,10126948.5,33930897.75,-235.732,86.9899,-202343.11,-53803949.25,-33803949.25,crisis,2022 Rate Hike Tightening,-0.038021,,0.0
2022-08-18,2.316374,4.373892,2.773262,23.54,2.9493,8419.21,351293.25,327.43,38040.79,-2476001.77,25273278.18,29422210.55,9784074.46,33893184.4,-253.0645,85.8986,-305160.69,-54109109.94,-34109109.94,crisis,2022 Rate Hike Tightening,-0.032318,,0.0
2022-08-19,2.343351,3.844684,2.1672,23.68,2.9202,8385.57,250436.57,1426.1,24891.35,-2486223.94,25019124.64,29390673.64,9542023.46,33869719.14,-260.5552,85.1261,-218585.74,-54327695.68,-34327695.68,crisis,2022 Rate Hike Tightening,-0.02747,,0.0
2022-08-22,2.38085,4.39765,2.094298,23.91,3.0282,2744.38,394306.88,3469.68,28777.52,-2636119.08,24607984.01,29357078.61,9150460.96,33844411.3,-288.0859,83.823,-366254.67,-54693950.35,-34693950.35,crisis,2022 Rate Hike Tightening,-0.02335,,0.0
2022-08-23,2.395169,4.354756,2.081727,24.08,3.0506,5165.46,348267.56,2817.39,38372.4,-2733056.98,24247726.81,29314548.64,8807358.86,33808856.29,-310.3152,82.7157,-307547.09,-55001497.43,-35001497.43,crisis,2022 Rate Hike Tightening,-0.019847,,0.0
2022-08-24,2.390992,4.778581,2.457383,24.33,3.0995,5755.43,259117.11,454.9,23586.67,-2751388.05,23981697.03,29283135.11,8553997.17,33785724.52,-321.6494,81.8959,-230229.92,-55231727.35,-35231727.35,crisis,2022 Rate Hike Tightening,-0.01687,,0.0
2022-08-25,2.412658,4.20865,2.238843,24.41,3.0784,5942.15,216726.96,2443.93,32007.91,-2722473.13,23760372.98,29246020.73,8343212.36,33756160.53,-326.3099,81.2431,-181220.83,-55412948.18,-35412948.18,crisis,2022 Rate Hike Tightening,-0.01434,,0.0
2022-08-26,2.381431,4.298101,2.625296,23.98,3.1724,7854.43,177803.18,1298.39,34090.1,-2650797.47,23581926.79,29206066.56,8173263.61,33723368.83,-324.3255,80.7432,-137157.05,-55550105.22,-35550105.22,crisis,2022 Rate Hike Tightening,-0.012189,,0.0
2022-08-29,2.46901,4.648419,2.534454,24.88,3.1192,6953.89,208913.17,1605.03,28885.96,-2626370.3,23369869.55,29171558.44,7971304.33,33696087.9,-329.4781,80.1118,-174678.34,-55724783.57,-35724783.57,crisis,2022 Rate Hike Tightening,-0.01036,,0.0
2022-08-30,2.439285,4.840474,2.20012,24.87,3.242,3842.77,257589.79,787.5,31361.51,-2650560.65,23103435.17,29134092.7,7717557.31,33665513.89,-343.4455,79.3003,-223173.02,-55947956.58,-35947956.58,crisis,2022 Rate Hike Tightening,-0.008806,,0.0
2022-08-31,2.476069,4.35751,2.332236,25.26,3.2128,4848.18,348427.98,78.49,41227.84,-2743902.56,22742676.38,29086603.86,7373977.51,33624364.54,-372.1062,78.1895,-302430.44,-56250387.03,-36250387.03,crisis,2022 Rate Hike Tightening,-0.277645,10Y Treasury surges past 4% for first time since 2008,0.0
2022-09-01,2.464547,4.776949,2.44103,26.12,3.2679,2419.26,240201.12,2290.11,22335.44,-2767439.78,22493005.43,29058853.1,7136195.65,33604319.21,-387.8032,77.405,-217736.53,-56468123.56,-36468123.56,crisis,2022 Rate Hike Tightening,-0.235998,,0.0
2022-09-02,2.474801,4.944726,2.609254,25.59,3.2626,4883.35,210484.59,62.68,37610.22,-2737379.08,22277124.12,29015154.59,6930594.4,33566771.66,-394.9703,76.7775,-168053.7,-56636177.26,-36636177.26,crisis,2022 Rate Hike Tightening,-0.200598,,0.0
2022-09-05,2.49997,4.445935,2.308577,25.83,3.3578,4466.82,165863.48,556.93,41394.7,-2658453.13,22107657.64,28968426.35,6769197.75,33525933.88,-392.7279,76.3164,-120558.88,-56756736.13,-36756736.13,crisis,2022 Rate Hike Tightening,-0.170509,,0.0
2022-09-06,2.504388,4.89338,2.059342,26.29,3.3271,3691.67,182557.32,2121.86,22589.74,-2615372.94,21919848.7,28939931.36,6590332.1,33505466.01,-396.8499,75.7426,-158397.78,-56915133.91,-36915133.91,crisis,2022 Rate Hike Tightening,-0.144932,,0.0
2022-09-07,2.516717,5.004785,2.675552,26.32,3.3231,1001.74,319055.67,1585.2,18289.03,-2720580.09,21585892.08,28915090.76,6272278.17,33488762.18,-433.7467,74.6527,-301350.1,-57216484.01,-37216484.01,crisis,2022 Rate Hike Tightening,-0.40483,Bank unrealized bond losses exceed $600B,0.0
2022-09-08,2.541401,4.881762,2.162957,26.44,3.428,1739.9,270731.76,835.94,28293.78,-2780013.44,21303450.63,28881273.68,6003286.31,33461304.34,-463.0819,73.7622,-241534.02,-57458018.03,-37458018.03,crisis,2022 Rate Hike Tightening,-0.344106,,0.0
2022-09-09,2.520427,4.098093,2.980154,26.63,3.3961,1229.2,148318.87,422.67,47424.81,-2687040.52,21149006.47,28829318.72,5856196.64,33414302.19,-458.8371,73.3594,-100087.53,-57558105.55,-37558105.55,crisis,2022 Rate Hike Tightening,-0.29249,,0.0
2022-09-12,2.555735,4.852646,2.40223,27.44,3.4677,3865.31,297168.98,2733.3,24062.62,-2792253.17,20841037.61,28801784.25,5562892.97,33392972.87,-501.9426,72.3602,-271974.35,-57830079.91,-37830079.91,crisis,2022 Rate Hike Tightening,-0.248616,,0.0
2022-09-13,2.542877,4.333881,2.5635,26.72,3.523,3446.54,174348.96,913.96,20299.78,-2764482.63,20661590.07,28775372.66,5391990.55,33373587.05,-512.7017,71.803,-151516.6,-57981596.51,-37981596.51,crisis,2022 Rate Hike Tightening,-0.211324,,0.0
2022-09-14,2.589341,4.837087,3.002237,27.29,3.4639,1971.54,297659.03,903.29,42669.66,-2843088.46,20351118.21,28729017.16,5096303.05,33331820.69,-557.8727,70.8382,-253921.12,-58235517.63,-38235517.63,crisis,2022 Rate Hike Tightening,-0.179625,,0.0
2022-09-15,2.542684,4.87412,2.231079,27.05,3.541,3317.16,145766.5,2263.54,29584.71,-2769386.32,20201546.41,28694986.59,4953853.72,33304499.51,-559.0368,70.401,-115128.16,-58350645.79,-38350645.79,crisis,2022 Rate Hike Tightening,-0.152682,,0.0
2022-09-16,2.62375,4.876619,2.781528,27.52,3.5175,3424.47,200839.14,2212.74,22379.64,-2765802.6,19994261.0,28667794.81,4756439.05,33284332.62,-581.486,69.7447,-177247.78,-58527893.57,-38527893.57,crisis,2022 Rate Hike Tightening,-0.129779,,0.0
2022-09-19,2.628277,4.28373,2.724219,27.33,3.5886,2597.7,179014.45,2005.89,24462.27,-2738503.88,19809023.42,28638521.11,4580022.3,33261876.23,-597.9237,69.1692,-153960.36,-58681853.93,-38681853.93,crisis,2022 Rate Hike Tightening,-0.110312,,0.0
2022-09-20,2.608799,4.973589,2.803471,27.53,3.6143,1331.06,140341.63,1079.17,17521.38,-2678536.18,19663062.32,28614596.32,4441011.73,33245434.02,-603.1365,68.7169,-122568.36,-58804422.29,-38804422.29,crisis,2022 Rate Hike Tightening,-0.093766,,0.0
2022-09-21,2.667413,4.698611,2.850192,27.64,3.5755,432.02,175022.74,208.12,42585.18,-2651357.27,19479742.07,28568487.33,4266421.02,33203056.96,-621.4476,68.1861,-132213.66,-58936635.95,-38936635.95,crisis,2022 Rate Hike Tightening,-0.079701,,0.0
2022-09-22,2.663072,4.538956,3.090804,28.06,3.6199,1228.75,141801.81,1826.23,22160.48,-2605394.3,19332140.35,28541876.42,4125847.96,33182722.71,-631.4809,67.7325,-120238.81,-59056874.76,-39056874.76,crisis,2022 Rate Hike Tightening,-0.067746,,0.0
2022-09-23,2.721353,4.38557,2.277333,28.12,3.7162,708.68,127081.08,1462.52,24090.22,-2543853.92,19199449.34,28513247.23,3999475.56,33160095.01,-636.0469,67.3352,-103744.7,-59160619.45,-39160619.45,crisis,2022 Rate Hike Tightening,-0.057584,,0.0
2022-09-26,2.732715,5.178453,2.98029,27.72,3.7546,782.77,192559.36,1103.36,42986.95,-2532457.34,18998083.92,28467487.52,3807698.97,33118211.42,-665.0886,66.7361,-149892.99,-59310512.45,-39310512.45,crisis,2022 Rate Hike Tightening,-0.048946,,0.0
2022-09-27,2.75565,4.512992,2.525483,28.16,3.7377,2722.92,76905.35,1046.49,32025.03,-2422094.72,18920192.37,28431928.51,3733516.54,33087232.88,-648.7435,66.5456,-43203.89,-59353716.34,-39353716.34,crisis,2022 Rate Hike Tightening,-0.041604,,0.0
2022-09-28,2.732703,4.514746,2.780441,28.01,3.7675,1668.09,97802.56,241.16,44913.1,-2319152.24,18819251.17,28384003.51,3637382.07,33042560.93,-637.5883,66.3023,-51462.53,-59405178.87,-39405178.87,crisis,2022 Rate Hike Tightening,-0.035364,,0.0
2022-09-29,2.78999,4.750654,2.541749,27.92,3.7656,607.79,170316.67,735.23,29529.35,-2313647.72,18641056.85,28350767.84,3467673.19,33013766.81,-667.2047,65.7515,-140914.76,-59546093.62,-39546093.62,crisis,2022 Rate Hike Tightening,-0.030059,,0.0
2022-09-30,2.751647,4.930186,2.834198,28.29,3.8465,1455.73,149357.82,1446.46,26549.09,-2292150.97,18485759.66,28320960.66,3319771.1,32988664.18,-690.4545,65.2724,-122799.46,-59668893.08,-39668893.08,crisis,2022 Rate Hike Tightening,-0.02555,,0.0
